command,hrefs
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=BIZ+ACTIV+PROIECT+.-D.&jud=0'",['/biz-activ-proiect-srl-40312893/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=MODULAR+PLUS&jud=0'",['/modular-plus-srl-38027097/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=CLADIRI+INTELIGENTE&jud=0'",['/cladiri-inteligente-srl-39472009/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=TASTYMEAL&jud=0'",[]
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=BKS+BLACK+SOCIETY&jud=0'",[]
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=HERHAB+YARD+.&jud=0'",['/herhab-yard-srl-40420038/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=OLDENT+IIP&jud=0'",['/oldent-iip-srl-40189139/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=FITNESS+URSU&jud=0'",['/fitness-ursu-srl-40478609/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=CLINICA+DIABET&jud=0'",['/clinica-de-diabet-si-nutritie-dacia-srl-28613358/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=Brujan+Commerce+Srl&jud=0'",[]
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=TERRA+CAD+MAP+-D&jud=0'",['/terra-cad-map-srl-38565924/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=BIOMILK+CENTER&jud=0'",['/biomilk-center-srl-40438477/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=SIBRENT&jud=0'","['/spc-sibrent-srl-44507200/', '/sibrent-srl-37948824/']"
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=NORART+EXPERT+CONSTRUCT+.&jud=0'",['/norart-expert-construct-srl-40407748/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=OMAMA+MEDFIE&jud=0'",['/omama-medfie-srl-39835430/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=HD4U+MONT+&+MENT&jud=0'",[]
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=VLADEVA+PRODUCTION&jud=0'",['/vladeva-production-srl-40329070/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=TERMOPLAST+OCTAVIAN+.&jud=0'",['/termoplast-octavian-srl-37080360/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=IODIAN+BIO+GREEN+.&jud=0'",['/iodian-bio-green-srl-39694803/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=PRODENTALUX&jud=0'",['/prodentalux-srl-40166402/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=ACOPERISUL+VISURILOR+EXCLUSIV&jud=0'",['/acoperisul-visurilor-exclusiv-srl-40404121/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=CONLUXART+SOLUTIONS+.&jud=0'",['/conluxart-solutions-srl-38215724/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=DELL+DETAILING+CENTER&jud=0'",[]
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=EPIC+ONE+BEAUTY&jud=0'",['/epic-one-beauty-srl-39318272/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=ITALIAN+D.O.C.&jud=0'","['/italianfood-romania-srl-14164704/', '/linea-este-mobila-italiana-srl-26282690/', '/italian-cars-service-srl-31355828/', '/bottega-italiana-srl-30931582/', '/societa-italiana-per-condotte-acqua-spa-28592492/', '/centro-italiano-di-implantologia-srl-28988056/', '/italiana-edilizia-srl-14659940/', '/pizza-muzica-italiana-srl-14284085/', '/calitate-italiana-nord-srl-18035400/', '/italian-romanian-industrial-development-enterprise-iride-sa-9910557/', '/italian-interior-design-and-architecture-srl-24751854/', '/helit-italian-flavour-srl-25777089/', '/centro-acustico-italiano-srl-35272601/', '/mambo-italiano-srl-29015433/', '/pro-italiano-caffe-srl-15797836/', '/italian-fashion-mood-srl-30132631/', '/italian-can-company-srl-18209841/', '/italian-hotel-srl-11598296/', '/italian-fashion-srl-22443106/', '/mobilificio-italiano-srl-16784095/', '/pizzeria-italiana-da-mario-crolla-srl-33738692/', '/clinica-italiana-dentara-dan-maximo-srl-33374583/', '/italian-piastrelle-company-srl-40309774/', '/italiana-confectii-group-srl-14379550/', '/imobiliare-italiana-sa-8563581/', '/dm-italian-sofa-srl-14632325/', '/all-italiana-srl-7422223/', '/italian-lifestyle-invest-srl-35308845/', '/lindo-sartoria-italiana-srl-31607666/', '/italian-euromarket-srl-39749127/', '/delicateria-italiana-srl-29885458/', '/italian-german-food-srl-34217200/', '/italiana-consulting-service-srl-14734082/', '/italian-knitwear-srl-9904083/', '/gospodarul-italian-srl-24594571/', '/italian-master-taste-srl-37747154/', '/italiana-caffe-srl-24846644/', '/mastro-la-pizza-italiana-srl-43067357/', '/italian-trainer-consulting-srl-35740257/', '/italian-delivery-srl-37297084/', '/italian-exclusiv-store-srl-36543415/', '/gelosia-italian-art-cream-srl-35329163/', '/italian-magazin-srl-12313109/', '/italian-maurami-srl-17559040/', '/diamond-italian-clean-srl-31331322/', '/cris-ma-italiana-invest-srl-23179305/', '/italian-fruits-srl-22976150/', '/italians-srl-22903476/', '/italian-consulting-srl-19139124/', '/green-italian-farm-srl-32315333/']"
